Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD9,MetaCode_MV_UD10,MetaCode_MV_UD11,MetaCode_MV_UD12,MetaCode_MV_UD13,MetaCode_MV_UD14,MetaCode_MV_UD15,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1(C)
8292,2022/07/30 19:12:16,111527.6796,7.5013,1,17,3,1,0,0,11.99966,4.252867,51.03295802522,8.103499,0.1529916,32.12483,0.5424982,,0.00349582894705236,,0.860879480838776,,,,,,,,,,,,,,,,,,26.27673,-0.01305223
8293,2022/07/30 19:12:16,111527.9292,7.7509,1,17,3,1,0,0,11.99966,4.253888,51.04520967808,8.10433,0.1529916,32.12836,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.27673,-0.01305223
8294,2022/07/30 19:12:16,111528.1788,8.0005,1,17,3,1,0,0,11.99977,4.254666,51.05501342682,8.105161,0.1529916,32.1319,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.27673,-0.01305223
8295,2022/07/30 19:12:16,111528.4283,8.25,1,17,3,1,0,0,11.9996,4.255715,51.066877714,8.105989,0.1529916,32.13542,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.26585,-0.01305223
8296,2022/07/30 19:12:17,111528.6795,8.5012,1,17,3,1,0,0,11.99961,4.256462,51.07588397982,8.106824,0.1529916,32.13898,0.5424982,,0.00315654603764415,,0.905513286590576,1.14921796321869,,,,,,,,,,,,,,,,,26.26585,-0.01305223
8297,2022/07/30 19:12:17,111528.9291,8.7508,1,17,3,1,0,0,11.99944,4.257387,51.08625986328,8.107657,0.1529916,32.14252,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.28547,-0.01305223
8298,2022/07/30 19:12:17,111529.1787,9.0004,1,17,3,1,0,0,11.99943,4.257849,51.09176102607,8.108489,0.1529916,32.14606,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.28547,0.002730489
8299,2022/07/30 19:12:17,111529.4284,9.2501,1,17,3,1,0,0,11.99915,4.258965,51.10395987975,8.109324,0.1529916,32.14962,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.28547,0.002730489
8300,2022/07/30 19:12:18,111529.6796,9.5013,1,17,3,1,0,0,11.99928,4.259521,51.11118514488,8.110156,0.1529916,32.15317,0.5424982,,0.00391769781708717,,,,,,,,,,,,,,,,,,,,26.27691,-0.002675056
8301,2022/07/30 19:12:18,111529.9292,9.7509,1,17,3,1,0,0,11.99916,4.26056,51.1231411296,8.110988,0.1529916,32.1567,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.27691,-0.002675056
8302,2022/07/30 19:12:18,111530.1787,10.0004,1,17,3,1,0,0,11.99947,4.261092,51.13084562124,8.111825,0.1529916,32.16027,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.27691,-0.002675056
8303,2022/07/30 19:12:18,111530.1803,10.002,1,17,3,1,0,0,11.99947,4.261115,51.13112160905,8.111825,0.1529916,32.16027,0.5424982,,0.00391769781708717,0.0112379603087902,0.996232092380524,1.14921796321869,,,,,,,,,,,,,,,,,26.27691,-0.002675056
8304,2022/07/30 19:12:19,111531.2228,1.0001,1,18,3,1,0,0,0,4.151717,0,8.111848,0.1529916,32.16037,0.5424982,,-0.00626463117077947,,,,,,,,,,,,,,,,,,,,26.30806,0.009734631
8305,2022/07/30 19:12:20,111532.2227,2,1,18,3,1,0,0,0,4.148432,0,8.111848,0.1529916,32.16037,0.5424982,,-0.00362878292798996,,,,,,,,,,,,,,,,,,,,26.27441,-0.01051545
8306,2022/07/30 19:12:21,111533.2227,3,1,18,3,1,0,0,0,4.145848,0,8.111848,0.1529916,32.16037,0.5424982,,-0.00306792301125824,,,,,,,,,,,,,,,,,,,,26.20759,-0.02087951
8307,2022/07/30 19:12:22,111534.2245,4.0018,1,18,3,1,0,0,0,4.143867,0,8.111848,0.1529916,32.16037,0.5424982,,-0.00204571289941669,,,,,,,,,,,,,,,,,,,,26.21469,0.002218485
8308,2022/07/30 19:12:23,111535.2243,5.0016,1,18,3,1,0,0,0,4.142119,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.23746,0.002218485
8309,2022/07/30 19:12:24,111536.2229,6.0002,1,18,3,1,0,0,0,4.14058,0,8.111848,0.1529916,32.16037,0.5424982,,-0.00147857097908854,,,,,,,,,,,,,,,,,,,,26.20906,-0.007838607
8310,2022/07/30 19:12:25,111537.2228,7.0001,1,18,3,1,0,0,0,4.139446,0,8.111848,0.1529916,32.16037,0.5424982,,-0.00134955195244402,,,,,,,,,,,,,,,,,,,,26.18398,-0.007838607
8311,2022/07/30 19:12:26,111538.2228,8.0001,1,18,3,1,0,0,0,4.138437,0,8.111848,0.1529916,32.16037,0.5424982,,-0.00123797298874706,,,,,,,,,,,,,,,,,,,,26.18694,0.009331107
8312,2022/07/30 19:12:27,111539.223,9.0003,1,18,3,1,0,0,0,4.137431,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.21053,-0.01624286
8313,2022/07/30 19:12:28,111540.2228,10.0001,1,18,3,1,0,0,0,4.13669,0,8.111848,0.1529916,32.16037,0.5424982,,-0.000967048981692642,,,,,,,,,,,,,,,,,,,,26.21698,0.009386539
8314,2022/07/30 19:12:29,111541.2227,11,1,18,3,1,0,0,0,4.136052,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.18149,0.02077341
8315,2022/07/30 19:12:30,111542.2228,12.0001,1,18,3,1,0,0,0,4.13517,0,8.111848,0.1529916,32.16037,0.5424982,,-0.00078368338290602,,,,,,,,,,,,,,,,,,,,26.20114,-0.02572298
8316,2022/07/30 19:12:31,111543.2228,13.0001,1,18,3,1,0,0,0,4.134698,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.18381,-0.01057982
8317,2022/07/30 19:12:32,111544.2228,14.0001,1,18,3,1,0,0,0,4.134269,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.22769,0.01887619
8318,2022/07/30 19:12:33,111545.2229,15.0002,1,18,3,1,0,0,0,4.133643,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.27257,0.01402438
8319,2022/07/30 19:12:34,111546.2231,16.0004,1,18,3,1,0,0,0,4.133202,0,8.111848,0.1529916,32.16037,0.5424982,,-0.000437100708950311,,,,,,,,,,,,,,,,,,,,26.19073,-0.02557397
8320,2022/07/30 19:12:35,111547.223,17.0003,1,18,3,1,0,0,0,4.132743,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.20261,0.003712177
8321,2022/07/30 19:12:36,111548.223,18.0003,1,18,3,1,0,0,0,4.132614,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.17985,0.003712177
8322,2022/07/30 19:12:37,111549.2229,19.0002,1,18,3,1,0,0,0,4.132161,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.2064,-0.01258373
8323,2022/07/30 19:12:38,111550.2231,20.0004,1,18,3,1,0,0,0,4.132034,0,8.111848,0.1529916,32.16037,0.5424982,,-0.00034695040085353,,,,,,,,,,,,,,,,,,,,26.11466,-0.01258373
8324,2022/07/30 19:12:39,111551.2229,21.0002,1,18,3,1,0,0,0,4.131626,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.23708,-0.006655455
8325,2022/07/30 19:12:40,111552.223,22.0003,1,18,3,1,0,0,0,4.131596,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.18674,-0.006655455
8326,2022/07/30 19:12:41,111553.2229,23.0002,1,18,3,1,0,0,0,4.131517,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.19551,-0.01298964
8327,2022/07/30 19:12:42,111554.223,24.0003,1,18,3,1,0,0,0,4.131272,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.23312,0.002942681
8328,2022/07/30 19:12:43,111555.223,25.0003,1,18,3,1,0,0,0,4.131091,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.14453,-0.01887619
8329,2022/07/30 19:12:44,111556.223,26.0003,1,18,3,1,0,0,0,4.131187,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.19486,0.01639068
8330,2022/07/30 19:12:45,111557.2232,27.0005,1,18,3,1,0,0,0,4.131093,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.17503,-0.006857514
8331,2022/07/30 19:12:46,111558.223,28.0003,1,18,3,1,0,0,0,4.131087,0,8.111848,0.1529916,32.16037,0.5424982,,-0.000147316895890981,,,,,,,,,,,,,,,,,,,,26.17653,0.0004690886
8332,2022/07/30 19:12:47,111559.2231,29.0004,1,18,3,1,0,0,0,4.130945,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.22438,0.01495361
8333,2022/07/30 19:12:48,111560.2231,30.0004,1,18,3,1,0,0,0,4.130852,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.17422,-0.01567721
8334,2022/07/30 19:12:49,111561.223,31.0003,1,18,3,1,0,0,0,4.130924,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.17985,0.001760125
8335,2022/07/30 19:12:50,111562.2231,32.0004,1,18,3,1,0,0,0,4.130833,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.14435,-0.01109421
8336,2022/07/30 19:12:51,111563.2233,33.0006,1,18,3,1,0,0,0,4.130846,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.16462,-0.01109421
8337,2022/07/30 19:12:52,111564.2232,34.0005,1,18,3,1,0,0,0,4.130578,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.18674,-0.004383326
8338,2022/07/30 19:12:53,111565.2231,35.0004,1,18,3,1,0,0,0,4.130576,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.13346,-0.004383326
8339,2022/07/30 19:12:54,111566.2231,36.0004,1,18,3,1,0,0,0,4.130585,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.15373,-0.01103818
8340,2022/07/30 19:12:55,111567.2231,37.0004,1,18,3,1,0,0,0,4.130566,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.10275,-0.01103818
8341,2022/07/30 19:12:56,111568.2231,38.0004,1,18,3,1,0,0,0,4.130552,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.15275,-0.0003087521
8342,2022/07/30 19:12:57,111569.2232,39.0005,1,18,3,1,0,0,0,4.130617,0,8.111848,0.1529916,32.16037,0.5424982,,,,,,,,,,,,,,,,,,,,,,26.14599,-0.001908541
8343,2022/07/30 19:12:58,111570.2233,40.0006,1,18,3,1,0,0,0,4.130434,0,8.111848,0.1529916,32.16037,0.5424982,,-0.0000200710292119766,,,,,,,,,,,,,,,,,,,,26.10339,-0.01351416
8344,2022/07/30 19:12:58,111570.2246,40.0019,1,18,3,1,0,0,0,4.130434,0,8.111848,0.1529916,32.16037,0.5424982,,-0.0000200710292119766,0.0112379603087902,0,0,,,,,,,,,,,,,,,,,26.10339,-0.01351416
8345,2022/07/30 19:12:58,111570.2336,0.0019,1,19,3,1,0,0,0,4.130457,0,8.111848,0,32.16037,0,,-0.0000200710292119766,0.0112379603087902,-1.170529961586,-0.854313671588898,,,,,,,,,,,,,,,,,26.1034143652247,-0.013503578260835
8346,2022/07/30 19:13:08,111580.2754,10.0004,1,20,3,1,0,0,-1.849852,4.103886,-7.591581724872,8.111978,0.005132805,32.16091,0.02108114,,-0.000712196982931346,,0.429250687360764,749.615417480469,,,,,,,,,,,,,,,,,26.1306,-0.001696944
8347,2022/07/30 19:13:18,111590.2758,20.0008,1,20,3,1,0,0,-1.849896,4.099989,-7.584553251144,8.111978,0.01026968,32.16091,0.04215146,,-0.000322989712003618,,0.886918425559998,1.5210839509964,,,,,,,,,,,,,,,,,26.07417,-0.01299262
8348,2022/07/30 19:13:28,111600.2759,30.0009,1,20,3,1,0,0,-1.849882,4.097304,-7.579528918128,8.111978,0.0154074,32.16091,0.06320868,,-0.000271186087047681,,1.6108900308609,,,,,,,,,,,,,,,,,,26.01903,-0.007639527
8349,2022/07/30 19:13:38,111610.276,40.001,1,20,3,1,0,0,-1.849874,4.094843,-7.574943599782,8.111978,0.02054566,32.16091,0.08425532,,-0.000206139593501575,,,,,,,,,,,,,,,,,,,,26.00234,-0.00836432
8350,2022/07/30 19:13:48,111620.2765,50.0015,1,20,3,1,0,0,-1.849899,4.093166,-7.571943690234,8.111978,0.02568275,32.16091,0.1052863,,-0.000270671298494563,,,,,,,,,,,,,,,,,,,,26.01009,0.0004696846
8351,2022/07/30 19:13:58,111630.276,60.001,1,20,3,1,0,0,-1.84981,4.090834,-7.56726564154,8.111978,0.03082061,32.16091,0.1263101,,-0.000169608494616114,,2.4524130821228,0.492554813623428,,,,,,,,,,,,,,,,,26.01173,0.0268352
8352,2022/07/30 19:14:08,111640.2756,70.0006,1,20,3,1,0,0,-1.849854,4.08932,-7.56464495928,8.111978,0.03595775,32.16091,0.1473215,,-0.000204295502044261,,,,,,,,,,,,,,,,,,,,25.99588,0.001695752
8353,2022/07/30 19:14:18,111650.2754,80.0004,1,20,3,1,0,0,-1.84985,4.087337,-7.56096034945,8.111978,0.04109507,32.16091,0.1683244,,-0.000202708703000098,,2.77250289916992,,,,,,,,,,,,,,,,,,25.91811,-0.01078546
8354,2022/07/30 19:14:28,111660.2763,90.0013,1,20,3,1,0,0,-1.849855,4.085677,-7.557910026835,8.111978,0.04623202,32.16091,0.1893168,,-0.00016466919623781,,,,,,,,,,,,,,,,,,,,25.91961,-0.005354285
8355,2022/07/30 19:14:38,111670.2756,100.0006,1,20,3,1,0,0,-1.849912,4.0839,-7.5548556168,8.111978,0.05136921,32.16091,0.2103013,,-0.000194823398487642,,,,,,,,,,,,,,,,,,,,25.93989,-0.004695654
8356,2022/07/30 19:14:48,111680.2766,110.0016,1,20,3,1,0,0,-1.849858,4.082452,-7.551956491816,8.111978,0.05650594,32.16091,0.2312753,,-0.000109231397800613,,3.00454902648926,0.345127791166306,,,,,,,,,,,,,,,,,25.89663,-0.002164245
8357,2022/07/30 19:14:58,111690.276,120.001,1,20,3,1,0,0,-1.84987,4.080517,-7.54842598279,8.111978,0.0616414,32.16091,0.2522358,,-0.000134134999825619,,,,,,,,,,,,,,,,,,,,25.85585,-0.002880096
8358,2022/07/30 19:15:08,111700.2751,130.0001,1,20,3,1,0,0,-1.849841,4.079235,-7.545936151635,8.111978,0.06677953,32.16091,0.2731988,,-0.000179911497980356,,,,,,,,,,,,,,,,,,,,25.88539,-0.02207994
8359,2022/07/30 19:15:18,111709.6319,139.3569,1,20,3,1,0,0,-1.849868,4.077577,-7.542979209836,8.111978,0.07158586,32.16091,0.2928004,,-0.000148756196722388,0.0112379603087902,3.00454902648926,0.345127791166306,,,,,,,,,,,,,,,,,25.84461,-0.01300037
8360,2022/07/30 19:16:18,111769.675,60.0007,1,21,3,1,0,0,0,4.110263,0,8.111978,0.07158833,32.16091,0.2928104,,0.0000419591706304345,,,,,,,,,,,,,,,,,,,,25.78296,-0.01084447
8361,2022/07/30 19:17:18,111829.675,120.0007,1,21,3,1,0,0,0,4.112319,0,8.111978,0.07158833,32.16091,0.2928104,,0.00000181745599547867,,,,,,,,,,,,,,,,,,,,25.74576,0.01181722
8362,2022/07/30 19:18:18,111889.6748,180.0005,1,21,3,1,0,0,0,4.113434,0,8.111978,0.07158833,32.16091,0.2928104,,0.0000271040207735496,,0,,,,,,,,,,,,,,,,,,25.62034,-0.01523614
8363,2022/07/30 19:19:18,111949.6748,240.0005,1,21,3,1,0,0,0,4.113997,0,8.111978,0.07158833,32.16091,0.2928104,,0.0000164370703714667,,,,,,,,,,,,,,,,,,,,25.59341,0.01347482
8364,2022/07/30 19:20:18,112009.6744,300.0001,1,21,3,1,0,0,0,4.114259,0,8.111978,0.07158833,32.16091,0.2928104,,-0.00000576868478674442,,0,,,,,,,,,,,,,,,,,,25.49342,-0.001963377
8365,2022/07/30 19:21:18,112069.6752,360.0009,1,21,3,1,0,0,0,4.114715,0,8.111978,0.07158833,32.16091,0.2928104,,-0.00000126446400372515,,,,,,,,,,,,,,,,,,,,25.47588,-0.004441738
8366,2022/07/30 19:22:18,112129.6751,420.0008,1,21,3,1,0,0,0,4.115048,0,8.111978,0.07158833,32.16091,0.2928104,,0.000000316118587306846,,0,,,,,,,,,,,,,,,,,,25.47882,0.00444293
8367,2022/07/30 19:23:18,112189.6748,480.0005,1,21,3,1,0,0,0,4.115247,0,8.111978,0.07158833,32.16091,0.2928104,,0.00000632226601737784,,,,,,,,,,,,,,,,,,,,25.4876,0.001506805
8368,2022/07/30 19:24:18,112249.6747,540.0004,1,21,3,1,0,0,0,4.115337,0,8.111978,0.07158833,32.16091,0.2928104,,0.0000345356602338143,,0,,,,,,,,,,,,,,,,,,25.43534,0.00903666
8369,2022/07/30 19:25:18,112309.6747,600.0004,1,21,3,1,0,0,0,4.115335,0,8.111978,0.07158833,32.16091,0.2928104,,0.0000205463402380701,,,,,,,,,,,,,,,,,,,,25.35039,-0.002221465
8370,2022/07/30 19:26:18,112369.6746,660.0003,1,21,3,1,0,0,0,4.11553,0,8.111978,0.07158833,32.16091,0.2928104,,-0.00000734920786271687,,0,,,,,,,,,,,,,,,,,,25.34243,-0.005894899
8371,2022/07/30 19:27:18,112429.6744,720.0001,1,21,3,1,0,0,0,4.115745,0,8.111978,0.07158833,32.16091,0.2928104,,-0.0000195201591850491,,,,,,,,,,,,,,,,,,,,25.34475,0.01261771
8372,2022/07/30 19:28:18,112489.6743,780,1,21,3,1,0,0,0,4.115977,0,8.111978,0.07158833,32.16091,0.2928104,,-0.0000145406102092238,,0,,,,,,,,,,,,,,,,,,25.37634,-0.02137959
8373,2022/07/30 19:29:18,112549.6759,840.0016,1,21,3,1,0,0,0,4.115901,0,8.111978,0.07158833,32.16091,0.2928104,,0.0000213365892705042,,,,,,,,,,,,,,,,,,,,25.29265,0.01850545
8374,2022/07/30 19:30:18,112609.6749,900.0006,1,21,3,1,0,0,0,4.115776,0,8.111978,0.07158833,32.16091,0.2928104,,-0.00000363491108146263,,0,,,,,,,,,,,,,,,,,,25.3575,-0.01896083
8375,2022/07/30 19:31:18,112669.6746,960.0003,1,21,3,1,0,0,0,4.116001,0,8.111978,0.07158833,32.16091,0.2928104,,0.00000687466717863572,,,,,,,,,,,,,,,,,,,,25.43322,-0.008428097
8376,2022/07/30 19:32:18,112729.6745,1020.0002,1,21,3,1,0,0,0,4.116241,0,8.111978,0.07158833,32.16091,0.2928104,,-0.0000110635101009393,,0,,,,,,,,,,,,,,,,,,25.42065,0.0186491
8377,2022/07/30 19:33:18,112789.6751,1080.0008,1,21,3,1,0,0,0,4.116291,0,8.111978,0.07158833,32.16091,0.2928104,,-0.0000161219104484189,,,,,,,,,,,,,,,,,,,,25.34954,-0.003984571
8378,2022/07/30 19:34:18,112849.6753,1140.001,1,21,3,1,0,0,0,4.11605,0,8.111978,0.07158833,32.16091,0.2928104,,0.0000204683401534567,,0,,,,,,,,,,,,,,,,,,25.27402,-0.007920861
8379,2022/07/30 19:35:18,112909.6749,1200.0006,1,21,3,1,0,0,0,4.116071,0,8.111978,0.07158833,32.16091,0.2928104,,0.0000058482410167926,,,,,,,,,,,,,,,,,,,,25.21415,-0.002489686
8380,2022/07/30 19:36:18,112969.6749,1260.0006,1,21,3,1,0,0,0,4.116258,0,8.111978,0.07158833,32.16091,0.2928104,,0.0000134340398290078,,0,,,,,,,,,,,,,,,,,,25.27612,0.001305938
8381,2022/07/30 19:37:18,113029.6746,1320.0003,1,21,3,1,0,0,0,4.116481,0,8.111978,0.07158833,32.16091,0.2928104,,-0.0000129606496557244,,,,,,,,,,,,,,,,,,,,25.21186,-0.006400943
8382,2022/07/30 19:38:18,113089.6745,1380.0002,1,21,3,1,0,0,0,4.116274,0,8.111978,0.07158833,32.16091,0.2928104,,-0.0000167521993716946,,0,,,,,,,,,,,,,,,,,,25.18044,0.01132429
8383,2022/07/30 19:39:18,113149.6744,1440.0001,1,21,3,1,0,0,0,4.116327,0,8.111978,0.07158833,32.16091,0.2928104,,-0.0000225217700062785,,,,,,,,,,,,,,,,,,,,25.20307,-0.02185762
8384,2022/07/30 19:40:18,113209.675,1500.0007,1,21,3,1,0,0,0,4.116281,0,8.111978,0.07158833,32.16091,0.2928104,,0.00000513688382852706,,0,,,,,,,,,,,,,,,,,,25.24786,-0.01477897
8385,2022/07/30 19:41:18,113269.6743,1560,1,21,3,1,0,0,0,4.116468,0,8.111978,0.07158833,32.16091,0.2928104,,0.00000553175414097495,,,,,,,,,,,,,,,,,,,,25.11938,0.01007736
8386,2022/07/30 19:42:18,113329.6748,1620.0005,1,21,3,1,0,0,0,4.116553,0,8.111978,0.07158833,32.16091,0.2928104,,-0.000012486680134316,,0,,,,,,,,,,,,,,,,,,25.18404,-0.002424717
8387,2022/07/30 19:43:18,113389.6748,1680.0005,1,21,3,1,0,0,0,4.116586,0,8.111978,0.07158833,32.16091,0.2928104,,0.00000671696216159035,,,,,,,,,,,,,,,,,,,,25.17544,-0.011518
8388,2022/07/30 19:44:18,113449.6746,1740.0003,1,21,3,1,0,0,0,4.116489,0,8.111978,0.07158833,32.16091,0.2928104,,-0.000017622440282139,,0,,,,,,,,,,,,,,,,,,25.1627,-0.01183093
8389,2022/07/30 19:45:18,113509.6745,1800.0002,1,21,3,1,0,0,0,4.116457,0,8.111978,0.07158833,32.16091,0.2928104,,-0.0000133545700009563,,,,,,,,,,,,,,,,,,,,25.12582,-0.003148913
8390,2022/07/30 19:45:18,113509.6757,1800.0014,1,21,3,1,0,0,0,4.116457,0,8.111978,0.07158833,32.16091,0.2928104,,-0.0000133545700009563,0.0112379603087902,0,0,,,,,,,,,,,,,,,,,25.12582,-0.003148913
8391,2022/07/30 19:45:18,113509.6846,0.0023,1,22,3,1,0,0,0,4.116596,0,8.111978,0,32.16091,0,,-0.0000133545700009563,0.0112379603087902,1.84287905693054,0.542629182338715,,,,,,,,,,,,,,,,,25.1258194738591,-0.00314879226895641
8392,2022/07/30 19:45:18,113509.6934,0.0022,1,23,4,1,0,0,0,4.116596,0,8.111978,0,32.16091,0,,-0.0000133545700009563,0.0112379603087902,1.84287905693054,0.542629182338715,,,,,,,,,,,,,,,,,25.1258189536299,-0.00314867289444141
8393,2022/07/30 19:50:36,113828.366,60.0001,1,14,4,1,0,0,0,4.116864,0,8.111978,0,32.16091,0,,-0.00000308177300212265,,,,,,,,,,,,,,,,,,,,25.10698,0.001174212
8394,2022/07/30 19:51:36,113888.3673,120.0014,1,14,4,1,0,0,0,4.117168,0,8.111978,0,32.16091,0,,-0.0000184906402864726,,,,,,,,,,,,,,,,,,,,25.12121,-0.006611943
8395,2022/07/30 19:52:36,113948.3673,180.0014,1,14,4,1,0,0,0,4.117181,0,8.111978,0,32.16091,0,,0.0000175423992914148,,0,0,,,,,,,,,,,,,,,,,25.16622,0.01621902
8396,2022/07/30 19:53:36,114008.3673,240.0014,1,14,4,1,0,0,0,4.117229,0,8.111978,0,32.16091,0,,0.0000177803394763032,,,,,,,,,,,,,,,,,,,,25.16075,-0.007594824
8397,2022/07/30 19:54:36,114068.3669,300.001,1,14,4,1,0,0,0,4.11704,0,8.111978,0,32.16091,0,,-0.00000995699156192131,,0,0,,,,,,,,,,,,,,,,,25.14405,-0.006468892
8398,2022/07/30 19:54:36,114068.3684,300.0025,1,14,4,1,0,0,0,4.11706,0,8.111978,0,32.16091,0,,-0.00000995699156192131,0.0112379603087902,0,0,,,,,,,,,,,,,,,,,25.14405,-0.006468892
8399,2022/07/30 19:54:37,114068.6622,0.2514,1,15,4,1,0,0,-55.0133,3.614265,-198.8326447245,8.111978,0.00348177,32.16091,0.01274015,,-0.24610860645771,,0.0394927598536015,25.3210906982422,,,,,,,,,,,,,,,,,25.14405,-0.006468892
8400,2022/07/30 19:54:37,114068.912,0.5012,1,15,4,1,0,0,-55.01445,3.595535,-197.80638048075,8.111978,0.007326635,32.16091,0.02659699,,,,,,,,,,,,,,,,,,,,,,25.10949,-0.01080036
8401,2022/07/30 19:54:37,114069.1614,0.7506,1,15,4,1,0,0,-55.0153,3.583202,-197.1309329906,8.111978,0.01108599,32.16091,0.04009017,,,,,,,,,,,,,,,,,,,,,,25.10949,-0.01080036
8402,2022/07/30 19:54:37,114069.411,1.0002,1,15,4,1,0,0,-55.01295,3.573472,-196.5872364624,8.111978,0.01492637,32.16091,0.05383177,,,,,,,,,,,,,,,,,,,,,,25.10949,-0.01080036
8403,2022/07/30 19:54:38,114069.6608,1.25,1,15,4,1,0,0,-55.0053,3.564599,-196.0718373747,8.111978,0.01876938,32.16091,0.06754752,,-0.0346523188054562,,0.424354910850525,2.48133397102356,,,,,,,,,,,,,,,,,25.24799,-0.01080036
8404,2022/07/30 19:54:38,114069.9111,1.5003,1,15,4,1,0,0,-54.99691,3.556948,-195.62114903068,8.111978,0.02258584,32.16091,0.08113661,,,,,,,,,,,,,,,,,,,,,,25.24799,-0.01080036
8405,2022/07/30 19:54:38,114070.1622,1.7514,1,15,4,1,0,0,-54.99286,3.549396,-195.19143731256,8.111978,0.02640028,32.16091,0.09469028,,,,,,,,,,,,,,,,,,,,,,25.24799,-0.01080036
8406,2022/07/30 19:54:38,114070.4119,2.0011,1,15,4,1,0,0,-54.99314,3.543229,-194.85328844906,8.111978,0.03023451,32.16091,0.1082874,,,,,,,,,,,,,,,,,,,,,,25.53979,0.1344675
8407,2022/07/30 19:54:39,114070.6614,2.2506,1,15,4,1,0,0,-54.99501,3.536818,-194.50734127818,8.111978,0.03403063,32.16091,0.1217254,,-0.0256092008203268,,0.598266422748566,1.65361595153809,,,,,,,,,,,,,,,,,25.53979,0.1344675
8408,2022/07/30 19:54:39,114070.9111,2.5003,1,15,4,1,0,0,-54.99654,3.531131,-194.19998728674,8.111978,0.03785896,32.16091,0.1352542,,,,,,,,,,,,,,,,,,,,,,25.53979,0.1344675
8409,2022/07/30 19:54:39,114071.1608,2.75,1,15,4,1,0,0,-54.99754,3.525376,-193.88700757504,8.111978,0.04162014,32.16091,0.1485247,,,,,,,,,,,,,,,,,,,,,,25.71665,0.055269
8410,2022/07/30 19:54:39,114071.4119,3.0011,1,15,4,1,0,0,-54.99726,3.520271,-193.60525945746,8.111978,0.04545772,32.16091,0.1620442,,,,,,,,,,,,,,,,,,,,,,25.71665,0.055269
